,fonte,author,title,intencionalidade,data,fato,conteudo,autenticidade,tipo,categoria,link,image
493,G1,-,"É #FAKE que mistura caseira de água, sal e zinco seja comprovadamente eficaz contra o novo coronavírus",xv,2000-01-01 00:00:00,False,"Composto ensinado em um vídeo e em um manual de instruções compartilhados carece de embasamento científico e pode levar a intoxicação, segundo especialistas.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/24/e-fake-que-mistura-caseira-de-agua-sal-e-zinco-seja-eficaz-contra-o-novo-coronavirus.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
494,G1,-,É #FAKE que vídeo mostre fotos de fiéis mortos pela Covid-19 em igreja na Itália,xv,2000-01-01 00:00:00,False,"
Vídeo foi gravado em 12 de abril deste ano, no domingo de Páscoa, nos Estados Unidos. Fotos não mostram mortos pela doença, mas sim lembrança dos fiéis que acompanhavam o culto por transmissão pela internet.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/23/e-fake-que-video-mostre-fotos-de-fieis-mortos-pela-covid-19-em-igreja-na-italia.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
495,G1,-,É #FAKE mensagem que fala em distribuição de almanaque da Turma da Mônica na quarentena,xv,2000-01-01 00:00:00,False,Boato que circula nas redes sociais é uma tentativa de golpe. Leitor não deve clicar no link que a mensagem indica porque endereço é suspeito e pode coletar dados. Instituto Maurício de Sousa diz que publicação é falsa.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/23/e-fake-mensagem-que-fala-em-distribuicao-de-almanaque-da-turma-da-monica-na-quarentena.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
496,G1,-,É #FAKE que Frederick Wassef seja advogado de Adélio Bispo,xv,2000-01-01 00:00:00,False,"Dono do sítio onde estava Fabrício Queiroz, ex-assessor de Flávio Bolsonaro, defendeu presidente Jair Bolsonaro no caso da facada, e não seu agressor.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/23/e-fake-que-frederick-wassef-seja-advogado-de-adelio-bispo.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
497,G1,-,"É #FAKE que vídeo mostre profissionais do Hospital de Messejana, em Fortaleza, comemorando fechamento de ala de Covid-19 por falta de pacientes",xv,2000-01-01 00:00:00,False,"Unidade tem 134 doentes internados em enfermaria e 65 na UTI. Vídeo que mostra 'celebração' nem sequer foi gravado no hospital, e sim numa UPA, que não tem uma ala destinada apenas a pacientes do novo coronavírus.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/23/e-fake-que-video-mostre-profissionais-do-hospital-de-messejana-em-fortaleza-comemorando-fechamento-de-ala-de-covid-19-por-falta-de-pacientes.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
498,G1,-,É #FAKE que vídeo mostre médicos comemorando fim da pandemia em Israel,xv,2000-01-01 00:00:00,False,"Imagens, na verdade, são de dois meses atrás e mostram dança em comemoração pela páscoa judaica. País vem enfrentando um novo aumento de casos, o que tem deixado profissionais de saúde assustados e hospitais sob pressão.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/22/e-fake-que-video-mostre-medicos-comemorando-fim-da-pandemia-em-israel.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
499,G1,-,É #FAKE que texto sobre pandemia do medo foi escrito por C.S. Lewis,xv,2000-01-01 00:00:00,False,Posts em redes sociais apresentam o achado como parte do livro 'Cartas do Diabo a aprendiz'. Editora nega. Escritora brasileira diz ser a autora do texto viral.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/22/e-fake-que-texto-sobre-pandemia-do-medo-foi-escrito-por-cs-lewis.ghtml,https://s2.glbimg.com/8eJjygWJ-gbxZkkxf3oUdkU-tCs=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/c/X/1500sZTgyn890rjBAMCw/header-materia-fato-ou-fake-pandemadomedo.jpg
500,G1,-,É #FAKE que texto com críticas a Toffoli foi escrito por juíza da Escola da Magistratura do Rio de Janeiro,xv,2000-01-01 00:00:00,False,"Nome citado não é de nenhuma juíza do Rio de Janeiro. Foto que circula com a mensagem é de outra magistrada, do Mato Grosso do Sul, que não tem relação com o conteúdo e registrou boletim de ocorrência denunciando o caso.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/22/e-fake-que-texto-com-criticas-a-toffoli-foi-escrito-por-juiza-da-escola-da-magistratura-do-rio-de-janeiro.ghtml,https://s2.glbimg.com/O636SgWXjyHYYNXkgNUHiP6TS1Y=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/h/p/pMf28PQCugt2422JQLJw/header-fake.jpeg
501,G1,-,É #FAKE que foto mostre Weintraub em avião pedindo silêncio após demissão e saída do Brasil,xv,2000-01-01 00:00:00,False,Imagem do ex-ministro da Educação foi publicada em seu perfil verificado do Twitter em fevereiro deste ano em outro contexto.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/22/e-fake-que-foto-mostre-weintraub-em-aviao-pedindo-silencio-apos-demissao-e-saida-do-brasil.ghtml,https://s2.glbimg.com/9SDGnfhKDuF6Ha5waKSJXx1OFC0=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/e/E/mo6KULTJiY598BEOJsGw/header-materia-fato-ou-fake-weintraub-aviao.jpg
502,G1,-,É #FAKE que edição de revista publicada em 2003 fale do novo coronavírus,xv,2000-01-01 00:00:00,False,"Vídeo que circula na web mostra reportagem sobre o coronavírus causador da epidemia de Sars. O atual vírus é o Sars-CoV-2. Os dois são diferentes, embora ambos provoquem sintomas gripais e pertençam à mesma família.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/22/e-fake-que-edicao-de-revista-publicada-em-2003-fale-do-novo-coronavirus.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
503,G1,-,É #FAKE que vídeo mostre Alexandre de Moraes fazendo ameaças ao STF antes de ser ministro,xv,2000-01-01 00:00:00,False,"Vídeo foi gravado durante o julgamento da continuidade do inquérito das fake news. No trecho cortado, ministro lê mensagem de um internauta fazendo ameaças à Corte.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/22/e-fake-que-video-mostre-alexandre-de-moraes-fazendo-ameacas-ao-stf-antes-de-ser-ministro.ghtml,https://s2.glbimg.com/EXTUWlaN13jUqXt8oAoPcXokItY=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/v/S/hhm9BtS6y7A2VaHxhGkg/header-materia-fato-ou-fake-moraes.jpg
504,G1,-,É #FAKE que Doria propôs que idosos sejam os primeiros a ser testados com a vacina contra o coronavírus,xv,2000-01-01 00:00:00,False,Mensagem falsa diz que aposentados serão 'cobaias' e ganharão R$ 1.500 pelo teste. Perfil etário dos voluntários ainda não foi definido e não haverá qualquer pagamento.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/22/e-fake-que-doria-propos-que-idosos-sejam-os-primeiros-a-ser-testados-com-a-vacina-contra-o-coronavirus.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
505,G1,-,É #FAKE que Lula pediu autorização do STF para viajar em lua-de-mel para Dubai,xv,2000-01-01 00:00:00,False,"Ex-presidente está em quarentena há três meses, segundo sua assessoria de imprensa, e ainda não se casou. Além disso, ele não precisa de autorização para viajar ao exterior. ",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/22/e-fake-que-lula-pediu-autorizacao-do-stf-para-viajar-em-lua-de-mel-para-dubai.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
506,G1,-,É #FAKE que vacina contra o coronavírus a ser testada no Brasil só foi ministrada em macacos,xv,2000-01-01 00:00:00,False,"CoronaVac, que será aplicada em 9 mil voluntários no país, já passou por teste com 743 chineses.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/19/e-fake-que-vacina-contra-o-coronavirus-a-ser-testada-no-brasil-so-foi-ministrada-em-macacos.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
507,G1,-,É #FAKE que foto mostre Joice Hasselmann sem máscara em hospital após contrair a Covid-19,xv,2000-01-01 00:00:00,False,"Imagem que circula em redes sociais foi feita em 2 de março, quando ela ficou internada em SP para realização de uma cirurgia. Não havia na época recomendação de uso de proteção facial nem medidas de isolamento social. Deputada teve coronavírus em junho.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/18/e-fake-que-foto-mostre-joice-hasselmann-sem-mascara-em-hospital-apos-contrair-a-covid-19.ghtml,https://s2.glbimg.com/RcdlKPTQjrAQcg3Ex1d-KUwih40=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/F/3/GbzsGgRgiMSo8bkragBw/header-materia-fato-ou-fake-joice.jpg
508,G1,-,É #FAKE que governador do Ceará usa palavras chulas para se referir a decreto de isolamento social em vídeo,xv,2000-01-01 00:00:00,False,"Vídeo que circula é uma montagem. Voz é colocada como se fosse a do político, que está de máscara, mas ela nem sequer se parece com a de Camilo Santana. No vídeo original, ele não diz tal frase.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/18/e-fake-que-governador-do-ceara-usa-palavras-chulas-para-se-referir-a-decreto-de-isolamento-social-em-video.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
509,G1,-,É #FAKE que Senado debate projeto de lei que prevê prisão para religiosos que pregarem em horário noturno,xv,2000-01-01 00:00:00,False,Mensagem é falsa. Há um texto que tramita na Casa que prevê multas a templos que não se adequarem a volume sonoro máximo. Mas ele não estipula prisões e ainda é apreciado em comissão.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/18/e-fake-que-senado-debate-projeto-de-lei-que-preve-prisao-para-religiosos-que-pregarem-em-horario-noturno.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
510,G1,-,É #FAKE que foto mostre amígdalas de paciente com Covid-19,xv,2000-01-01 00:00:00,False,"Mensagem falsa diz que coronavírus causa necessariamente inflamação na garganta e febre altíssima. Médicos afirmam que isso não consta da descrição clássica da doença. Foto usada é antiga e se refere a uma infecção bacteriana, ou seja, não é de um paciente com coronavírus.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/17/e-fake-que-foto-mostre-amigdalas-de-paciente-com-covid-19.ghtml,https://s2.glbimg.com/ceBRKZYgKf3M8dwsOy2w0TNkex4=/540x304/top/smart/https://i.s3.glbimg.com/v1/AUTH_59edd422c0c84a879bd37670ae4f538a/internal_photos/bs/2020/7/S/m3Nk7ZS82psB1mneCyAQ/header-amigdalas.jpg
511,G1,-,É #FAKE que foto mostre o ministro do STF Marco Aurélio Mello com Fidel Castro,xv,2000-01-01 00:00:00,False,"Pessoa que aparece do lado do ex-presidente cubano em registro dos anos 1980 é, na verdade, o jornalista Ricardo Noblat.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/noticia/2020/06/16/e-fake-que-foto-mostre-o-ministro-do-stf-marco-aurelio-mello-com-fidel-castro.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
512,G1,-,É #FAKE que vídeo mostre diretor-geral da OMS dançando em bar durante o isolamento social,xv,2000-01-01 00:00:00,False,"Montagem com foto de Tedros Adhanom, diretor-geral da OMS, tem sido compartilhada com vídeo gravado em Santos, no litoral de São Paulo, e mensagem falsa. Vídeo é anterior à pandemia da Covid-19 e não mostra o diretor-geral da entidade.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/16/e-fake-que-video-mostre-diretor-geral-da-oms-dancando-em-bar-durante-o-isolamento-social.ghtml,https://s2.glbimg.com/W8T6-mBiv6ABfEHtpJrIGUZ9gFw=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/16/23/8692316
513,G1,-,É #FAKE que máscaras são inócuas e podem causar infecção na garganta,xv,2000-01-01 00:00:00,False,"Especialistas explicam que, mesmo não havendo vedação completa, uso da proteção artesanal reduz disseminação do vírus.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/16/e-fake-que-mascaras-sao-inocuas-e-podem-causar-infeccao-na-garganta.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
514,G1,-,É #FAKE que foto mostre criminosos se passando por eletricistas no meio da pandemia do coronavírus,xv,2000-01-01 00:00:00,False,Imagem é antiga. E homens são funcionários de verdade de uma empresa terceirizada pela CPFL.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/16/e-fake-que-foto-mostre-criminosos-se-passando-por-eletricistas-no-meio-da-pandemia-do-coronavirus.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
515,G1,-,É #FAKE que Doria firmou contrato com farmacêutica chinesa em 2019 para desenvolver vacina contra o coronavírus,xv,2000-01-01 00:00:00,False,"Governador esteve no país asiático em missão comercial em agosto do ano passado, mas vírus nem sequer tinha sido identificado. Contrato só foi firmado em junho de 2020. Mensagem é totalmente falsa.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/15/e-fake-que-doria-firmou-contrato-com-farmaceutica-chinesa-em-2019-para-desenvolver-vacina-contra-o-coronavirus.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
516,G1,-,É #FAKE que pandemia de gripe suína teve início na China como as da Sars e da Covid-19,xv,2000-01-01 00:00:00,False,Casos de H1N1 surgiram primeiro no México; mensagem falsa diz que China é responsável por surtos mundiais desde 1997.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/15/e-fake-que-pandemia-de-gripe-suina-teve-inicio-na-china-como-as-da-sars-e-da-covid-19.ghtml,https://s2.glbimg.com/180mSQKA1uG6tH4g74FsYsA9ghA=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/97/15/8661597
517,G1,-,É #FAKE que Secretaria da Saúde de Pernambuco distribuiu caixas de álcool em gel com areia a hospitais,xv,2000-01-01 00:00:00,False,"Material não foi enviado pela secretaria. Ele foi encaminhado pelo Ministério da Saúde a outros estados. Além disso, não é areia o que aparece na imagem. Trata-se de vermiculita, uma substância para evitar o risco de incêndios.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/12/e-fake-que-secretaria-da-saude-de-pernambuco-distribuiu-caixas-de-alcool-em-gel-com-areia-a-hospitais.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
518,G1,-,É #FAKE que carro pegou fogo e ele se alastrou em garagem em Belém após motorista passar álcool em gel na chave e ligar o veículo,xv,2000-01-01 00:00:00,False,"Corpo de Bombeiros nega que incêndio ocorrido em prédio tenha iniciado dessa forma. Chamas começaram cerca de 12 horas depois que carro foi desligado, segundo o síndico do edifício. Motorista não usou produto na chave.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/12/e-fake-que-carro-pegou-fogo-e-ele-se-alastrou-em-garagem-em-belem-apos-motorista-passar-alcool-em-gel-na-chave-e-ligar-o-veiculo.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
519,G1,-,É #FAKE que projeto aprovado no Congresso permite invasão de domicílio para fiscalizar uso de máscara,xv,2000-01-01 00:00:00,False,Não há nada que indique isso no texto legislativo. Câmara diz ainda que 'não há nada no texto aprovado que obrigue o uso de máscara dentro de casa'.,False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/10/e-fake-que-projeto-aprovado-no-congresso-permite-invasao-de-domicilio-para-fiscalizar-uso-de-mascara.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
520,G1,-,É #FAKE que vídeo mostre baile funk e ninguém com máscara em favela do Rio após decisão do STF de proibir operações policiais,xv,2000-01-01 00:00:00,False,"Festa aconteceu em março, quase três meses antes da determinação do ministro Edson Facchin e quando não havia nem sequer quarentena na cidade.",False,noticia,boato,https://g1.globo.com/fato-ou-fake/coronavirus/noticia/2020/06/10/e-fake-que-video-mostre-baile-funk-e-ninguem-com-mascara-em-favela-do-rio-apos-decisao-do-stf-de-proibir-operacoes-policiais.ghtml,https://s2.glbimg.com/DThH2hqRg3DlLe_9Q7WYpi-neeE=/540x304/top/smart/filters:max_age(3600)/https://s01.video.glbimg.com/deo/vi/43/95/7239543
